accession	Oxygen	pH	Salinity	Temperature
RS_GCF_018130615.1	aerobe	6.744088708	0.064321654	28.61688405
RS_GCF_018130695.1	aerobe	6.888268349	0.276377667	31.70519332
RS_GCF_018130765.1	aerobe	6.862917764	0.451269965	29.75744321
RS_GCF_018130785.1	aerobe	6.830584744	0.513462272	30.08615945
RS_GCF_018130825.1	aerobe	6.97018305	0.421292348	29.80365937
RS_GCF_018130955.1	aerobe	6.833489847	0.359319811	30.63811907
RS_GCF_018131005.1	aerobe	6.837536718	0.51176826	30.89750673
RS_GCF_018131015.1	aerobe	6.677144464	0	29.52903238
RS_GCF_018131075.1	aerobe	7.193304472	0.305451526	30.08809229
RS_GCF_018131105.1	aerobe	6.659530231	0.441137915	27.57385762
RS_GCF_018131185.1	aerobe	6.938906671	0.236828805	30.28399716
RS_GCF_018131225.1	aerobe	6.794468007	0	26.71752006
RS_GCF_018139985.1	aerobe	7.534647093	2.300992538	32.91501852
RS_GCF_018219815.1	aerobe	7.324187252	3.546476144	29.0751808
RS_GCF_018224925.1	aerobe	6.566932453	0.813786712	23.40386456
RS_GCF_018224955.1	aerobe	7.66652287	3.379082698	28.30006043
RS_GCF_018263905.1	aerobe	7.773892822	3.853453598	19.28863687
RS_GCF_018279705.1	aerobe	6.802204517	0.700032493	28.26989146
RS_GCF_018282095.1	facultative	7.860630326	4.13893564	27.23943883
RS_GCF_018398875.1	aerobe	7.058040735	0.604122455	32.27496836
RS_GCF_018398895.1	aerobe	7.019061082	0.608534313	32.93597122
RS_GCF_018413525.1	aerobe	7.232002384	0	24.89315375
RS_GCF_018413605.1	aerobe	7.752277092	0	22.36635232
RS_GCF_018424695.1	aerobe	7.996439168	3.157916802	29.29885158
RS_GCF_018449525.1	aerobe	6.655509535	0.01107936	29.19400382
RS_GCF_018449695.1	aerobe	6.741595883	0	25.88059724
RS_GCF_018457175.1	aerobe	7.878993236	3.451894078	27.87412833
RS_GCF_018596315.1	aerobe	6.960687693	0.234051704	31.11326146
RS_GCF_018599245.1	aerobe	7.258420302	3.107046293	24.78866445
RS_GCF_018687075.1	aerobe	5.807392642	0	33.92132425
RS_GCF_018687095.1	aerobe	5.776601722	0	31.852992
RS_GCF_018687195.1	aerobe	5.865953823	0	32.42221494
RS_GCF_018687275.1	aerobe	5.778995015	0	31.25001103
RS_GCF_018687355.1	facultative	5.824499497	0	34.02218137
RS_GCF_018687455.1	aerobe	6.075607855	0	29.95256689
RS_GCF_018687475.1	aerobe	6.927437071	0	32.46311136
RS_GCF_018687495.1	facultative	5.751429839	0	31.94465839
RS_GCF_018687515.1	aerobe	6.195418684	0	30.49815144
RS_GCF_018687535.1	aerobe	6.097316686	0	27.0013961
RS_GCF_018687555.1	aerobe	5.846901521	0	34.19603822
RS_GCF_018687575.1	aerobe	5.976404876	0	27.86847417
RS_GCF_018687595.1	aerobe	6.031811267	0	34.33887533
RS_GCF_018687615.1	aerobe	6.630372609	0	31.22503435
RS_GCF_018687635.1	facultative	5.791937939	0	33.26955528
RS_GCF_018687675.1	facultative	6.336079361	0	31.95538506
RS_GCF_018687695.1	aerobe	5.890786439	0	32.67271984
RS_GCF_018687735.1	aerobe	6.005527157	0	29.66608557
RS_GCF_018687755.1	facultative	6.474431307	0	31.84774839
RS_GCF_018687815.1	aerobe	5.796152248	0	32.4137235
RS_GCF_018687895.1	aerobe	6.175588874	0	26.95505782
RS_GCF_018687935.1	aerobe	5.958998179	0	32.61341475
RS_GCF_018687955.1	facultative	5.888719884	0	32.90040913
RS_GCF_018687975.1	aerobe	6.29935932	0	33.10536366
RS_GCF_018688095.1	facultative	6.022474008	0	31.41589222
RS_GCF_018688155.1	facultative	6.529903572	0	31.22074467
RS_GCF_018688235.1	aerobe	6.103089976	0	30.38925457
RS_GCF_018688255.1	facultative	6.348219353	0	29.93839046
RS_GCF_018688315.1	facultative	5.885894408	0	32.23703922
RS_GCF_018688335.1	facultative	5.991551575	0	33.71418663
RS_GCF_018688355.1	facultative	6.38405258	0	28.83341048
RS_GCF_018688375.1	aerobe	6.079599894	0	32.12404693
RS_GCF_018688495.1	aerobe	6.22564026	0	31.50595268
RS_GCF_018729255.1	aerobe	6.337801836	0.56744568	30.7546585
RS_GCF_018736105.1	aerobe	6.750742366	0.116295268	34.20244148
RS_GCF_018853465.1	aerobe	4.105330768	0.502033586	35.48709519
RS_GCF_018853815.1	aerobe	4.203984584	0.39334499	32.7092427
RS_GCF_018860385.1	aerobe	7.849825155	2.704846176	27.78230247
RS_GCF_018860505.1	aerobe	7.727325058	2.367834122	20.86157126
RS_GCF_018860665.1	aerobe	7.702687194	2.226659698	19.67681951
RS_GCF_018860975.1	aerobe	7.690716894	3.161607617	21.92378412
RS_GCF_018861045.1	aerobe	7.748755914	3.986165167	23.62091755
RS_GCF_018861145.1	aerobe	7.001589918	3.58783043	26.70403391
RS_GCF_018881505.1	aerobe	6.048977031	0	32.27395295
RS_GCF_018881545.1	facultative	5.865779908	0	32.05427232
RS_GCF_018881575.1	aerobe	5.929054068	0	27.33639992
RS_GCF_018881595.1	aerobe	5.788191837	0	30.13254245
RS_GCF_018881605.1	facultative	6.084752694	0	31.57432546
RS_GCF_018881635.1	aerobe	6.115914246	0	31.10122312
RS_GCF_018881655.1	aerobe	5.978842874	0	28.34527912
RS_GCF_018881715.1	aerobe	5.773681265	0	25.90284956
RS_GCF_018881755.1	aerobe	6.104335567	0	31.09282699
RS_GCF_018881775.1	aerobe	7.016583816	0	37.14463639
RS_GCF_018881795.1	facultative	6.064805781	0	26.78490376
RS_GCF_018881815.1	aerobe	6.063117949	0	30.71774732
RS_GCF_018881835.1	facultative	6.276645826	0	31.23818566
RS_GCF_018881855.1	aerobe	6.336401386	0	28.39421525
RS_GCF_018881905.1	facultative	5.940822316	0	31.61877495
RS_GCF_018881925.1	facultative	5.918163041	0	26.66722369
RS_GCF_018881965.1	aerobe	5.851107889	0	28.65179015
RS_GCF_018881975.1	aerobe	6.316347811	0	27.72238155
RS_GCF_018882055.1	facultative	6.253623559	0	30.08883481
RS_GCF_018882085.1	aerobe	6.042875487	0	28.52618173
RS_GCF_018882095.1	facultative	6.362990105	0	28.12934771
RS_GCF_018882125.1	aerobe	6.072907235	0	29.50190107
RS_GCF_018882155.1	facultative	6.157114298	0	27.03581209
RS_GCF_018882185.1	aerobe	5.947377435	0	26.88850806
RS_GCF_018882205.1	facultative	6.356669503	0	31.55241961
RS_GCF_018882215.1	aerobe	6.086171648	0	30.69320793
RS_GCF_018882245.1	aerobe	6.113477593	0	31.62887418
RS_GCF_018882285.1	aerobe	6.560048973	0.095455013	28.62724799
RS_GCF_018882295.1	facultative	5.790239367	0	32.94911326
RS_GCF_018882325.1	facultative	6.119009456	0	32.51892035
RS_GCF_018882335.1	facultative	6.11668237	0	28.65516758
RS_GCF_018882365.1	facultative	6.095496668	0	31.42065455
RS_GCF_018882385.1	aerobe	6.558017129	0	29.47898178
RS_GCF_018882405.1	aerobe	6.212405484	0	30.49301795
RS_GCF_018882415.1	facultative	5.54580202	0	33.05937216
RS_GCF_018882445.1	aerobe	6.068849386	0	33.38148351
RS_GCF_018882465.1	aerobe	6.075914207	0	31.960115
RS_GCF_019049855.1	aerobe	6.710893856	2.177247878	53.97163457
RS_GCF_019061305.1	aerobe	7.685865725	6.291555884	35.35465486
RS_GCF_019104745.1	aerobe	7.764734009	3.304623708	32.54113192
RS_GCF_019160155.1	facultative	6.867233014	0.779377966	32.53156323
RS_GCF_019166065.1	aerobe	5.657327769	0	34.66087527
RS_GCF_019195435.1	aerobe	7.330139918	0.538650216	30.82033756
RS_GCF_019195455.1	aerobe	8.094528765	3.008788579	23.83537846
RS_GCF_019218265.1	aerobe	7.368636416	4.406692503	29.66151842
RS_GCF_019218285.1	aerobe	7.846681248	3.252988375	28.8995742
RS_GCF_019218295.1	aerobe	7.136849032	3.76780016	27.85395011
RS_GCF_019264345.1	anaerobe	7.981123827	4.601235542	32.17723463
RS_GCF_019264375.1	aerobe	7.523064728	1.202748575	30.99525705
RS_GCF_019334345.1	aerobe	7.82931292	4.437498872	27.92121859
RS_GCF_019343105.1	aerobe	5.745144586	0	30.00316808
RS_GCF_019375555.1	aerobe	7.979283174	2.600482816	25.23553403
RS_GCF_019392195.1	anaerobe	7.795241463	4.968432865	33.36800593
RS_GCF_019392245.1	aerobe	7.799171853	2.931920104	22.10203045
RS_GCF_019392335.1	aerobe	7.646606555	4.043299016	29.64105982
RS_GCF_019402665.1	aerobe	6.785126715	0.316938759	28.32458143
RS_GCF_019429625.1	aerobe	7.452475848	3.010277423	30.77135359
RS_GCF_019443085.1	anaerobe	7.788687057	4.664637962	32.60682346
RS_GCF_019455385.1	aerobe	6.890639236	0.292201318	30.35782518
RS_GCF_019602855.1	aerobe	6.508272715	0	31.80498114
RS_GCF_019655435.1	aerobe	8.169765222	4.26254005	24.83394195
RS_GCF_019795295.1	aerobe	7.050665637	1.134415228	35.77094882
RS_GCF_019800885.1	aerobe	7.863963224	4.071563099	32.17122109
RS_GCF_019801145.1	aerobe	7.83237462	3.098820447	28.15151699
RS_GCF_019801605.1	aerobe	7.685316033	3.399991553	26.35459927
RS_GCF_019801965.1	aerobe	7.900336057	3.986792969	29.97539461
RS_GCF_019802125.1	aerobe	7.956662244	4.14277084	24.36554566
RS_GCF_019805165.1	aerobe	6.880749701	1.042500355	27.63446547
RS_GCF_019904295.1	aerobe	7.961208728	4.033271176	28.90674297
RS_GCF_019923725.1	aerobe	6.882888718	0	30.6182518
RS_GCF_019931195.1	anaerobe	7.944517547	4.704253025	33.79092563
RS_GCF_019966515.1	aerobe	7.812225246	4.306925052	27.5474461
RS_GCF_019966535.1	aerobe	7.742459643	3.96680302	24.4930858
RS_GCF_019966545.1	aerobe	7.336857784	4.928435013	26.99951829
RS_GCF_019966575.1	aerobe	7.771367142	3.521455718	29.21793356
RS_GCF_019966595.1	aerobe	7.419354294	3.873883836	32.69370476
RS_GCF_019972155.1	aerobe	6.760251069	0.31198876	30.18085649
RS_GCF_019973615.1	aerobe	6.607747186	0	20.96009367
RS_GCF_020080045.1	aerobe	7.112821292	0	26.79424857
RS_GCF_020144925.1	aerobe	7.383020226	1.962645971	32.98236773
RS_GCF_020165855.1	aerobe	7.342032879	2.175646186	29.25144221
RS_GCF_020171285.1	aerobe	7.544751325	4.433351368	26.81796106
RS_GCF_020171315.1	aerobe	7.50747381	3.189629764	25.53931339
RS_GCF_020176715.1	aerobe	7.589830015	3.278678348	27.98118879
RS_GCF_020177335.1	facultative	7.523224305	2.374950543	28.27833354
RS_GCF_020177595.1	aerobe	8.167187635	3.432987149	27.48103581
RS_GCF_020329435.1	aerobe	7.051770982	0.571370556	32.90885388
RS_GCF_020329505.1	aerobe	6.723952039	0.204524084	31.35562089
RS_GCF_020387415.1	facultative	6.908101463	0	30.66859943
RS_GCF_020510425.1	aerobe	6.888389537	0.324625339	20.25804786
RS_GCF_020510445.1	aerobe	7.21228944	0.566141504	29.49213632
RS_GCF_020510525.1	aerobe	6.855641701	0.737578199	21.07608716
RS_GCF_020510565.1	aerobe	6.696729387	0.324655271	28.63367719
RS_GCF_020510585.1	aerobe	6.63859464	0	26.4715458
RS_GCF_020510625.1	aerobe	6.702167868	0.555299431	25.94314067
RS_GCF_020510665.1	aerobe	7.19497928	0.421233627	28.06995161
RS_GCF_020510685.1	aerobe	6.66903568	0	27.50135737
RS_GCF_020523605.1	aerobe	7.487287977	1.500217834	37.5804758
RS_GCF_020523825.1	aerobe	6.98	0.86	29.8
RS_GCF_020524285.1	aerobe	7.702604958	2.893255381	27.91712943
RS_GCF_020524585.1	aerobe	7.502480917	3.28611646	28.55441864
RS_GCF_020535565.1	aerobe	7.483682209	0.304398898	28.20690455
RS_GCF_020564565.1	aerobe	7.723251088	0	31.85772892
RS_GCF_020618415.1	aerobe	6.836260132	0	33.10313437
RS_GCF_020622345.1	aerobe	8.176756314	3.473552803	27.17887424
RS_GCF_020667835.1	aerobe	8.117750393	2.713259348	28.85959804
RS_GCF_020667845.1	aerobe	7.974238181	3.84230715	24.75543984
RS_GCF_020831365.1	aerobe	6.878202549	0	25.62500656
RS_GCF_020889685.1	aerobe	6.770202786	0.275931327	30.12342058
RS_GCF_020889705.1	aerobe	6.886792912	0.284210759	29.7529756
RS_GCF_021021435.1	aerobe	7.98410961	2.287820193	24.57926315
RS_GCF_021044585.1	anaerobe	6.262048588	2.636075843	33.43578341
RS_GCF_021044685.1	aerobe	6.956161946	0.426628805	30.62174931
RS_GCF_021049305.1	facultative	6.538755944	0.580500491	31.59171509
RS_GCF_021052305.1	aerobe	6.855734688	0.45191575	29.92520371
RS_GCF_021088345.1	aerobe	6.958930059	0.370807526	28.36775268
RS_GCF_021117295.1	aerobe	7.132937132	1.014058046	27.14618416
RS_GCF_021165955.1	aerobe	6.681769512	0.291237475	28.25631612
RS_GCF_021173085.1	aerobe	6.267629057	0.787158665	30.47285741
RS_GCF_021228235.1	aerobe	7.736462769	2.883004117	23.02462151
RS_GCF_021266465.1	aerobe	6.335331209	0	29.58778897
RS_GCF_021352225.1	aerobe	6.823891126	0.7836648	27.13445787
RS_GCF_021353235.1	aerobe	7.067806037	0	27.74200243
RS_GCF_021378075.1	aerobe	7.553288166	1.103128284	31.53487732
RS_GCF_021391535.1	aerobe	7.51707081	1.034046242	30.22155249
RS_GCF_021395205.1	facultative	6.597773025	0	27.18366606
RS_GCF_021401125.1	aerobe	6.521278648	0	30.75306978
RS_GCF_021401135.1	aerobe	7.029344361	0.780461885	30.15594273
RS_GCF_021401345.1	aerobe	7.089236606	1.080188455	33.39864228
RS_GCF_021405525.1	aerobe	7.735646798	3.343078154	30.441272
RS_GCF_021458635.1	aerobe	6.76256283	0.449640546	28.78627422
RS_GCF_021462405.1	aerobe	7.416400613	0	68.58204187
RS_GCF_021462505.1	aerobe	7.434159749	0	66.43771484
RS_GCF_021462525.1	aerobe	7.339364632	0	66.24550714
RS_GCF_021532625.1	aerobe	7.833577256	4.202102804	24.95785797
RS_GCF_021556615.1	aerobe	7.878185566	2.659337158	29.65787214
RS_GCF_021654165.1	aerobe	8.029582058	3.909101135	23.94275569
RS_GCF_021729865.1	aerobe	7.175251626	0.405492833	27.83973378
RS_GCF_021730305.1	aerobe	6.477625682	0	35.28421739
RS_GCF_021730435.1	aerobe	6.373632572	0	30.25648534
RS_GCF_021735925.1	aerobe	7.470516537	2.353658995	18.07709521
RS_GCF_022012435.1	aerobe	6.894037191	0.079154318	28.40824047
RS_GCF_022096995.1	aerobe	8.00459412	2.607714156	22.16445056
RS_GCF_022179805.1	aerobe	6.198800366	0	30.73775183
RS_GCF_022343555.1	aerobe	7.891210647	5.646191757	37.74551182
RS_GCF_022343685.1	anaerobe	7.615999589	5.231443998	33.58955433
RS_GCF_022419185.1	aerobe	6.494509085	0	40.72809278
RS_GCF_022530855.1	facultative	7.911183627	2.474769092	26.2442327
RS_GCF_022549225.1	facultative	7.51175561	0.607055239	29.11182929
RS_GCF_022568815.1	aerobe	6.994293521	0.094892683	21.92275333
RS_GCF_022678485.1	aerobe	7.616355283	3.584030615	25.09593308
RS_GCF_022678625.1	aerobe	7.233401767	2.633489494	26.45872879
RS_GCF_022760835.1	aerobe	7.426502107	0	68.85392536
RS_GCF_022760855.1	aerobe	7.203997555	0	67.37366114
RS_GCF_022760955.1	aerobe	7.444575095	0	68.17442367
RS_GCF_022788655.1	aerobe	7.938133721	4.19247938	23.04751074
RS_GCF_022788715.1	aerobe	8.111358111	4.229926965	21.35989695
RS_GCF_022809125.1	aerobe	6.855110079	0	31.77061753
RS_GCF_022811525.1	anaerobe	7.445103606	1.636537858	27.83545343
RS_GCF_022814865.1	aerobe	7.129527449	4.561028408	30.80725383
RS_GCF_022835695.1	aerobe	6.748029104	0	29.99343979
RS_GCF_022867865.1	aerobe	8.063239978	3.393236948	23.40847974
RS_GCF_023015885.1	aerobe	7.315588383	3.706416637	29.12549468
RS_GCF_023015985.1	aerobe	7.981926159	4.495898121	29.08243813
RS_GCF_023016085.1	aerobe	7.424299012	3.408499123	26.90624133
RS_GCF_023016155.1	aerobe	7.494827385	4.210823481	29.07811633
RS_GCF_023073315.1	aerobe	6.851063804	0.238264521	29.22616343
RS_GCF_023073335.1	aerobe	6.859416184	0.337838887	28.68396971
RS_GCF_023073355.1	aerobe	6.76190211	0.227008668	31.60249529
RS_GCF_023073415.1	aerobe	6.996067306	0.470889935	31.54024252
RS_GCF_023073715.1	aerobe	6.877541198	0.259098284	32.17322445
RS_GCF_023073915.1	aerobe	6.770881814	0.286848432	29.46178595
RS_GCF_023074055.1	aerobe	6.845388699	0.476745945	28.90011087
RS_GCF_023074075.1	aerobe	6.962848059	0.351768928	30.08711171
RS_GCF_023074175.1	aerobe	6.7934717	0.280664692	30.53536877
RS_GCF_023074185.1	aerobe	6.845453967	0.297425625	29.34507225
RS_GCF_023100905.1	aerobe	6.912406927	0.366286233	28.05000581
RS_GCF_023100945.1	aerobe	7.053897499	0.152642658	32.88663176
RS_GCF_023101085.1	aerobe	7.024805161	0.618696549	31.89683224
RS_GCF_023101665.1	aerobe	6.85906239	0.661013494	30.38724392
RS_GCF_023101685.1	aerobe	6.96579016	0.701209705	30.71129676
RS_GCF_023156505.1	aerobe	7.72641196	3.203785041	25.26563319
RS_GCF_023195695.1	aerobe	7.511674122	3.373368026	26.79235243
RS_GCF_023213175.1	anaerobe	6.651352175	2.824880346	35.50086061
RS_GCF_023243115.1	aerobe	8.006884914	0	25.65934643
RS_GCF_023278185.1	aerobe	6.809555664	0.50855974	30.7089381
RS_GCF_023311895.1	aerobe	8.138232647	4.182182781	25.73343919
RS_GCF_023336755.1	aerobe	8.227538473	2.625680781	24.55213909
RS_GCF_023370775.1	aerobe	7.785830007	4.868492861	30.18589044
RS_GCF_023487995.1	aerobe	7.681122263	0.415077801	34.92922362
RS_GCF_023507705.1	aerobe	7.687287504	3.033743018	29.47183738
RS_GCF_023540835.1	aerobe	7.500439026	2.16557781	26.11601886
RS_GCF_023541015.1	aerobe	7.457319466	2.178923381	28.77242671
RS_GCF_023544865.1	aerobe	7.832264428	0.68368273	27.9641799
RS_GCF_023571765.1	aerobe	6.565975795	0	33.44142
RS_GCF_023703375.1	aerobe	7.952668147	4.497208867	29.0041453
RS_GCF_023715105.1	aerobe	7.483577003	1.192102517	33.17054694
RS_GCF_023721835.1	aerobe	7.431503889	1.70154412	36.21050026
RS_GCF_023734135.1	aerobe	7.083685318	0.689472163	29.54137969
RS_GCF_023952475.1	facultative	6.776870416	0	33.15209128
RS_GCF_023955655.1	aerobe	6.434121309	0.672674908	31.14310971
RS_GCF_024055665.1	facultative	6.740914174	0	32.21678156
RS_GCF_024105635.1	aerobe	7.930362874	2.500748451	27.74278119
RS_GCF_024105655.1	aerobe	7.64799379	3.924183881	32.59152476
RS_GCF_024128855.1	aerobe	7.903958143	1.78595175	30.88358507
RS_GCF_024158145.1	aerobe	7.815856205	5.095382116	26.64935796
RS_GCF_024159025.1	aerobe	7.91276801	4.12424893	25.92659889
RS_GCF_024181725.1	aerobe	6.852636298	0	30.22213145
RS_GCF_024195285.1	aerobe	7.441131284	3.457999595	28.85814333
RS_GCF_024199795.1	aerobe	6.846634304	0.520813896	29.55350873
RS_GCF_024199845.1	aerobe	6.960201834	0.523994358	29.95535095
RS_GCF_024199925.1	aerobe	7.004418371	0.840269104	31.34146901
RS_GCF_024199945.1	aerobe	6.859380083	0.407946315	28.55678162
RS_GCF_024267655.1	aerobe	7.041338547	5.517160274	26.96518339
RS_GCF_024331145.1	aerobe	7.371969259	5.014270055	23.64034869
RS_GCF_024355225.1	aerobe	7.659660999	3.438700888	26.4121749
RS_GCF_024359525.1	aerobe	7.506987578	3.143958251	28.55769102
RS_GCF_024359545.1	aerobe	7.705262169	4.200140086	30.59140344
RS_GCF_024396695.1	aerobe	4.136977752	0.73982754	43.80804445
RS_GCF_024518835.1	aerobe	6.926743924	0.162632851	25.43828841
RS_GCF_024580145.1	aerobe	6.980508158	0.963991318	23.67695447
RS_GCF_024585165.1	aerobe	6.808948792	0.404798139	32.95821881
RS_GCF_024585265.1	aerobe	6.929135811	0.559649384	31.40735993
RS_GCF_024586915.1	aerobe	6.906878901	0.419746132	30.37423639
RS_GCF_024623725.1	aerobe	7.673710521	0.349911323	20.98003707
RS_GCF_024628725.1	aerobe	7.60911565	3.98370062	30.40212705
RS_GCF_024662015.1	aerobe	7.484046484	4.337143932	29.90018243
RS_GCF_024721115.1	aerobe	7.598763488	2.60017241	29.34516922
RS_GCF_024723735.1	aerobe	7.855812051	1.269174908	31.81317588
RS_GCF_024753145.1	aerobe	6.280641291	0.5993551	28.74816717
RS_GCF_024753215.1	aerobe	6.393635112	0.26772635	29.50811384
RS_GCF_024756255.1	aerobe	6.440465085	0.206130156	28.83976588
RS_GCF_024758505.1	aerobe	6.926184756	0.565849245	29.58927866
RS_GCF_024925465.1	aerobe	6.667931536	1.194546523	27.84206747
RS_GCF_900099825.1	aerobe	6.718842251	0.205892247	31.01192237
RS_GCF_900103365.1	aerobe	6.750594378	0	28.12793975
RS_GCF_900104145.1	facultative	7.942349864	2.554522809	24.12640715
RS_GCF_900104955.1	aerobe	7.002034504	0.06560194	33.42458162
RS_GCF_900105125.1	aerobe	6.687454448	0.307750038	30.19578108
RS_GCF_900129425.1	aerobe	6.483110821	0.202715299	29.60184409
RS_GCF_900129505.1	aerobe	6.718660159	0	29.57575602
RS_GCF_900141755.1	aerobe	6.831079431	0.205886691	30.6442342
RS_GCF_900142875.1	aerobe	7.801654711	1.931361223	33.92254641
RS_GCF_900142985.1	aerobe	6.786033102	0.154525192	29.41388089
RS_GCF_900143535.1	aerobe	8.011836876	3.03188171	24.09198915
RS_GCF_900143565.1	facultative	7.977356381	4.058498512	24.58635366
RS_GCF_900156695.1	aerobe	7.278032767	0.651943321	28.25034002
RS_GCF_900167255.1	facultative	7.871499577	0.992290209	30.13727193
RS_GCF_900167455.1	aerobe	6.63172199	0.066919432	37.65608529
RS_GCF_900168195.1	facultative	7.405843068	0.492435233	31.07349427
RS_GCF_900172225.1	aerobe	7.887846884	3.407791073	26.67451403
RS_GCF_900172255.1	aerobe	7.543869262	4.760116142	30.6539036
RS_GCF_900172265.1	aerobe	8.012634168	5.432272725	28.3336177
RS_GCF_900172295.1	aerobe	7.466556988	3.815836351	28.74549194
RS_GCF_900172345.1	aerobe	7.971058338	3.38319023	25.9307364
RS_GCF_900172365.1	aerobe	7.731961812	3.701843791	25.44130388
RS_GCF_900176045.1	anaerobe	5.827213329	1.332980526	56.19849056
RS_GCF_900184815.1	aerobe	7.995515879	2.311950682	27.91422217
RS_GCF_900184895.1	aerobe	8.118360221	2.44108648	27.29303308
RS_GCF_900184935.1	aerobe	7.670877136	2.3081459	25.57472601
RS_GCF_900184945.1	aerobe	7.621622216	2.364333014	31.02180171
RS_GCF_900185015.1	aerobe	7.829135314	3.23035605	23.19870251
RS_GCF_900185715.1	facultative	7.570367883	0.18216543	33.41332162
RS_GCF_900185725.1	facultative	7.708868693	2.203047067	31.70162843
RS_GCF_900187115.1	aerobe	6.98738785	2.969731609	26.16699188
RS_GCF_900187875.1	aerobe	6.82962509	0	33.78560499
RS_GCF_900188435.1	anaerobe	7.900578799	5.369094613	34.32665854
RS_GCF_900199195.1	aerobe	7.853204747	3.23372891	27.16751767
RS_GCF_900205755.1	aerobe	6.251452838	0	29.63707473
RS_GCF_900215515.1	aerobe	6.736102743	2.007475856	68.73537692
RS_GCF_900302455.1	aerobe	7.772002925	4.322031519	24.04116984
RS_GCF_900302465.1	aerobe	7.840361728	3.269013144	18.26998647
RS_GCF_900302475.1	aerobe	7.58136406	2.338071544	31.82738012
RS_GCF_900302485.1	aerobe	7.239317408	3.429446609	27.70622703
